filename,true_label,prediction,probability,eval_time_sec
student_images_preprocessed/ai_image1561.png,1,1,0.9953623414039612,2.5424113273620605
student_images_preprocessed/std_image1381.png,0,0,5.678180022400551e-20,2.115384340286255
student_images_preprocessed/std_image1642.png,0,0,0.27746355533599854,2.107020854949951
student_images_preprocessed/ai_image297.png,1,1,0.9807018637657166,2.1121091842651367
student_images_preprocessed/std_image2528.png,0,0,7.829383719126781e-08,2.1135778427124023
student_images_preprocessed/std_image2623.png,0,0,9.277447209286308e-27,2.1099343299865723
student_images_preprocessed/std_image868.png,0,0,0.18597367405891418,2.1100411415100098
student_images_preprocessed/std_image1315.png,0,0,4.5824844363551165e-08,2.101776123046875
student_images_preprocessed/ai_image1591.png,1,1,0.9999998807907104,2.1039350032806396
student_images_preprocessed/ai_image1945.png,1,1,0.9206647276878357,2.1047589778900146
student_images_preprocessed/std_image1199.png,0,0,0.033462218940258026,2.123850107192993
student_images_preprocessed/ai_image568.png,1,0,0.023071667179465294,2.119844913482666
student_images_preprocessed/std_image2812.png,0,1,0.6215176582336426,2.101814031600952
student_images_preprocessed/ai_image149.png,1,0,0.021099835634231567,2.1084275245666504
student_images_preprocessed/ai_image1305.png,1,0,0.09384288638830185,2.104435443878174
student_images_preprocessed/ai_image2320.png,1,1,0.9951666593551636,2.0995028018951416
student_images_preprocessed/std_image3134.png,0,0,0.14889566600322723,2.109370231628418
student_images_preprocessed/std_image1820.png,0,0,8.769564507588674e-16,2.104534387588501
student_images_preprocessed/std_image3025.png,0,0,1.2584880445075134e-24,2.0894694328308105
student_images_preprocessed/ai_image1803.png,1,1,0.9996009469032288,2.0910568237304688
student_images_preprocessed/ai_image1779.png,1,0,1.1281469465204697e-12,2.0795600414276123
student_images_preprocessed/std_image2075.png,0,0,0.0004614593635778874,2.0916340351104736
student_images_preprocessed/ai_image2315.png,1,1,0.9944490194320679,2.092167854309082
student_images_preprocessed/ai_image1669.png,1,0,0.13875846564769745,2.0900323390960693
student_images_preprocessed/ai_image2543.png,1,0,2.670513943314745e-08,2.0986382961273193
student_images_preprocessed/std_image3324.png,0,0,0.28494253754615784,2.09656023979187
student_images_preprocessed/ai_image2845.png,1,0,0.034953538328409195,2.093381404876709
student_images_preprocessed/std_image1686.png,0,1,0.9255551695823669,2.0842373371124268
student_images_preprocessed/std_image1088.png,0,0,0.032920096069574356,2.0964159965515137
student_images_preprocessed/ai_image2075.png,1,1,0.9894896149635315,2.0957822799682617
student_images_preprocessed/ai_image850.png,1,0,0.08351486921310425,2.087104082107544
student_images_preprocessed/ai_image1354.png,1,1,0.9898215532302856,2.0868945121765137
student_images_preprocessed/std_image1654.png,0,0,6.339182618830819e-07,2.0792973041534424
student_images_preprocessed/ai_image1326.png,1,1,0.9565324783325195,2.0958752632141113
student_images_preprocessed/std_image2853.png,0,0,0.20355643332004547,2.087850332260132
student_images_preprocessed/ai_image2512.png,1,1,0.9898865222930908,2.092737913131714
student_images_preprocessed/std_image2917.png,0,0,1.2584880445075134e-24,2.087963342666626
student_images_preprocessed/std_image1098.png,0,0,0.0042826407589018345,2.0909066200256348
student_images_preprocessed/ai_image256.png,1,0,0.1843586266040802,2.080113410949707
student_images_preprocessed/ai_image2545.png,1,1,0.7534533739089966,2.0851943492889404
student_images_preprocessed/std_image820.png,0,0,0.41935110092163086,2.088839530944824
student_images_preprocessed/ai_image1386.png,1,0,0.3827208876609802,2.0965192317962646
student_images_preprocessed/std_image793.png,0,0,3.826414012031432e-12,2.0819270610809326
student_images_preprocessed/std_image1884.png,0,1,0.7807525396347046,2.0794124603271484
student_images_preprocessed/std_image3175.png,0,0,1.6698717217877856e-06,2.0905978679656982
student_images_preprocessed/std_image1513.png,0,1,0.5537365674972534,2.091881036758423
student_images_preprocessed/std_image2847.png,0,0,0.06779447942972183,2.0926406383514404
student_images_preprocessed/std_image2983.png,0,0,0.39128029346466064,2.092939853668213
student_images_preprocessed/ai_image2585.png,1,0,2.670513943314745e-08,2.0874624252319336
student_images_preprocessed/std_image3976.png,0,0,0.0027270682621747255,2.0895185470581055
student_images_preprocessed/std_image1825.png,0,0,2.6910766226796384e-21,2.097393274307251
student_images_preprocessed/ai_image1424.png,1,0,1.5663738165536367e-18,2.103297233581543
student_images_preprocessed/ai_image1688.png,1,1,0.9995724558830261,2.1043500900268555
student_images_preprocessed/std_image3851.png,0,0,0.0073806787841022015,2.0976083278656006
student_images_preprocessed/std_image3433.png,0,0,0.1649911254644394,2.10573410987854
student_images_preprocessed/std_image3797.png,0,0,0.0005626375204883516,2.0986135005950928
