filename,true_label,prediction,probability,eval_time_sec
student_images_raw/ai_image1952.png,1,0,0.4133814573287964,0.9403536319732666
student_images_raw/std_image282.png,0,0,0.0001550420856801793,0.4942481517791748
student_images_raw/ai_image1724.png,1,0,0.0738811120390892,0.46135449409484863
student_images_raw/ai_image2840.png,1,1,0.7511640787124634,0.612046480178833
student_images_raw/std_image421.png,0,0,4.396775329951197e-05,0.45897722244262695
student_images_raw/ai_image1774.png,1,0,6.589819531654939e-05,0.46193361282348633
student_images_raw/ai_image423.png,1,0,0.3230345547199249,0.45920491218566895
student_images_raw/std_image1174.png,0,0,2.1669625311915297e-06,0.4575643539428711
student_images_raw/std_image3582.png,0,0,5.717217498035776e-12,0.45945000648498535
student_images_raw/std_image3231.png,0,0,5.7238277804572135e-05,0.46054863929748535
student_images_raw/std_image2778.png,0,0,1.224990882064958e-07,0.4592549800872803
student_images_raw/std_image2591.png,0,0,0.0029149639885872602,0.45675182342529297
student_images_raw/std_image329.png,0,0,4.604076821124181e-06,0.45896172523498535
student_images_raw/ai_image2431.png,1,0,0.02605968713760376,0.45745015144348145
student_images_raw/std_image3595.png,0,0,0.0033728787675499916,0.4588460922241211
student_images_raw/std_image3925.png,0,0,1.2344625019977684e-06,0.4604146480560303
student_images_raw/ai_image1762.png,1,0,1.916650717248558e-06,0.4521327018737793
student_images_raw/ai_image774.png,1,0,9.023452003020793e-05,0.4568359851837158
student_images_raw/std_image2289.png,0,0,0.0003728119481820613,0.4587092399597168
student_images_raw/std_image1243.png,0,1,0.9999914169311523,0.46071624755859375
student_images_raw/std_image3919.png,0,0,0.003333109198138118,0.46139097213745117
student_images_raw/ai_image2833.png,1,0,0.12792611122131348,0.4606630802154541
student_images_raw/std_image830.png,0,0,1.9358125427970663e-05,0.4580211639404297
student_images_raw/std_image3903.png,0,0,0.0001143813569797203,0.4599800109863281
student_images_raw/std_image2687.png,0,0,4.655322481994517e-05,0.4575233459472656
student_images_raw/ai_image863.png,1,0,0.0028474279679358006,0.47928619384765625
student_images_raw/std_image87.png,0,1,0.8978182673454285,0.4724576473236084
student_images_raw/std_image3960.png,0,0,0.0001286836341023445,0.47718286514282227
student_images_raw/std_image2748.png,0,0,6.589661643374711e-05,0.4782521724700928
student_images_raw/ai_image2511.png,1,0,0.0010082748485729098,0.4733092784881592
student_images_raw/std_image2992.png,0,0,4.4738550059264526e-05,0.47185373306274414
student_images_raw/ai_image466.png,1,0,0.00021701675723306835,0.478931188583374
student_images_raw/ai_image1502.png,1,0,0.021100865676999092,0.47374653816223145
student_images_raw/ai_image2052.png,1,0,0.07446608692407608,0.4808354377746582
student_images_raw/ai_image2748.png,1,0,0.018922489136457443,0.47776055335998535
student_images_raw/std_image264.png,0,0,0.003025364363566041,0.48136353492736816
student_images_raw/ai_image1341.png,1,0,0.031085357069969177,0.47873616218566895
student_images_raw/std_image2943.png,0,0,2.244623829028569e-06,0.478010892868042
student_images_raw/ai_image1495.png,1,1,0.9779186844825745,0.48087286949157715
student_images_raw/ai_image87.png,1,1,0.9988376498222351,0.48717784881591797
student_images_raw/std_image2024.png,0,0,0.00016464559303130955,0.482586145401001
student_images_raw/ai_image2255.png,1,1,0.9951016306877136,0.4783146381378174
student_images_raw/ai_image2321.png,1,0,2.923650583852577e-07,0.4920315742492676
student_images_raw/std_image1682.png,0,0,8.390021685045213e-05,0.4813220500946045
student_images_raw/std_image142.png,0,1,0.9999209642410278,0.4869680404663086
student_images_raw/std_image3620.png,0,0,0.3234657347202301,0.47870922088623047
student_images_raw/std_image296.png,0,0,0.21544456481933594,0.47436094284057617
student_images_raw/ai_image1418.png,1,0,1.7261028915527277e-05,0.4732086658477783
student_images_raw/ai_image310.png,1,0,1.4544171790475957e-05,0.4898369312286377
student_images_raw/std_image495.png,0,0,0.44337111711502075,0.47855424880981445
student_images_raw/ai_image851.png,1,0,0.4396209716796875,0.48354578018188477
student_images_raw/ai_image1731.png,1,0,0.00011231697135372087,0.47751331329345703
student_images_raw/std_image76.png,0,0,0.0019923343788832426,0.4900236129760742
student_images_raw/std_image2680.png,0,0,7.197468399056106e-09,0.5001592636108398
student_images_raw/ai_image2532.png,1,0,0.0007218251121230423,0.47805094718933105
student_images_raw/std_image273.png,0,0,4.396775329951197e-05,0.47079920768737793
