filename,true_label,prediction,probability,eval_time_sec
student_images_preprocessed/std_image2985.png,0,1,0.7734560370445251,1.096447229385376
student_images_preprocessed/ai_image2583.png,1,0,0.08648841828107834,0.4995882511138916
student_images_preprocessed/std_image4203.png,0,0,0.00029517794610001147,0.4654695987701416
student_images_preprocessed/std_image765.png,0,0,0.0015282342210412025,0.6379544734954834
student_images_preprocessed/ai_image1779.png,1,0,0.0007932191365398467,0.46535515785217285
student_images_preprocessed/ai_image457.png,1,0,0.28093990683555603,0.4685959815979004
student_images_preprocessed/std_image3609.png,0,0,8.303693175548688e-05,0.4693262577056885
student_images_preprocessed/std_image2446.png,0,1,0.9439600706100464,0.4669475555419922
student_images_preprocessed/std_image2117.png,0,0,0.13658563792705536,0.48562121391296387
student_images_preprocessed/ai_image2636.png,1,0,0.08648841828107834,0.4602627754211426
student_images_preprocessed/ai_image180.png,1,0,0.30683064460754395,0.45998644828796387
student_images_preprocessed/ai_image2565.png,1,0,0.05577597767114639,0.4585745334625244
student_images_preprocessed/std_image71.png,0,0,0.012833689339458942,0.45838427543640137
student_images_preprocessed/ai_image11.png,1,0,0.24217234551906586,0.463700532913208
student_images_preprocessed/ai_image1442.png,1,0,0.019980954006314278,0.45897746086120605
student_images_preprocessed/ai_image914.png,1,1,0.7076374888420105,0.45951390266418457
student_images_preprocessed/ai_image2886.png,1,0,0.38013139367103577,0.4597320556640625
student_images_preprocessed/std_image6.png,0,0,0.007212734315544367,0.45719003677368164
student_images_preprocessed/std_image1132.png,0,1,0.86140376329422,0.46506404876708984
student_images_preprocessed/std_image1404.png,0,0,0.0010918851476162672,0.461533784866333
student_images_preprocessed/std_image4044.png,0,0,8.181601515389048e-06,0.4569823741912842
student_images_preprocessed/std_image1287.png,0,0,2.299481820955407e-05,0.4616117477416992
student_images_preprocessed/ai_image2317.png,1,1,0.9989804625511169,0.47669458389282227
student_images_preprocessed/std_image1159.png,0,0,1.7585827663424425e-05,0.45960283279418945
student_images_preprocessed/std_image2422.png,0,0,0.001797262579202652,0.4592716693878174
student_images_preprocessed/ai_image365.png,1,0,0.17115657031536102,0.46011996269226074
student_images_preprocessed/std_image2025.png,0,0,0.0023423032835125923,0.4603617191314697
student_images_preprocessed/ai_image1361.png,1,0,0.06016669422388077,0.45735812187194824
student_images_preprocessed/ai_image2046.png,1,1,0.998282790184021,0.4586794376373291
student_images_preprocessed/std_image1485.png,0,1,0.9432199001312256,0.4610917568206787
student_images_preprocessed/std_image4013.png,0,0,0.0007990999147295952,0.45878028869628906
student_images_preprocessed/ai_image871.png,1,0,0.196160688996315,0.4606506824493408
student_images_preprocessed/ai_image1279.png,1,0,0.16509456932544708,0.45987725257873535
student_images_preprocessed/ai_image2273.png,1,1,0.9998563528060913,0.47940850257873535
student_images_preprocessed/std_image3566.png,0,0,6.298991502262652e-05,0.4594113826751709
student_images_preprocessed/std_image898.png,0,0,0.36554262042045593,0.459669828414917
student_images_preprocessed/std_image579.png,0,0,0.04287192225456238,0.4595620632171631
student_images_preprocessed/std_image809.png,0,1,0.86140376329422,0.4613535404205322
student_images_preprocessed/ai_image684.png,1,1,0.5671254396438599,0.45943593978881836
student_images_preprocessed/std_image1214.png,0,1,0.8908393979072571,0.4572000503540039
student_images_preprocessed/std_image2457.png,0,1,0.9386927485466003,0.4604778289794922
student_images_preprocessed/ai_image1398.png,1,1,0.9583043456077576,0.45769500732421875
student_images_preprocessed/ai_image436.png,1,0,0.10253811627626419,0.4597041606903076
student_images_preprocessed/std_image1565.png,0,0,0.00026175795937888324,0.4761369228363037
student_images_preprocessed/std_image1809.png,0,0,0.0023975472431629896,0.46143007278442383
student_images_preprocessed/ai_image2734.png,1,1,0.9999995231628418,0.46025729179382324
student_images_preprocessed/ai_image1784.png,1,1,0.9720624089241028,0.45479273796081543
student_images_preprocessed/std_image1305.png,0,0,0.2483689934015274,0.46048521995544434
student_images_preprocessed/std_image178.png,0,0,1.6645690266159363e-05,0.4767420291900635
student_images_preprocessed/ai_image2364.png,1,1,0.9990859031677246,0.45733070373535156
student_images_preprocessed/ai_image1966.png,1,1,0.9992338418960571,0.4584941864013672
student_images_preprocessed/std_image1608.png,0,0,0.030973393470048904,0.4608588218688965
student_images_preprocessed/std_image770.png,0,0,0.0009070236701518297,0.4585287570953369
student_images_preprocessed/ai_image698.png,1,0,0.00014111703785602003,0.4629378318786621
student_images_preprocessed/std_image3341.png,0,0,6.298991502262652e-05,0.45794081687927246
student_images_preprocessed/std_image3328.png,0,1,0.8750013113021851,0.45902252197265625
student_images_preprocessed/ai_image401.png,1,1,0.8879932165145874,0.4588336944580078
student_images_preprocessed/ai_image2933.png,1,1,0.8027196526527405,0.4604218006134033
student_images_preprocessed/std_image609.png,0,0,0.06811735033988953,0.459763765335083
student_images_preprocessed/std_image3729.png,0,0,8.303693175548688e-05,0.45781803131103516
student_images_preprocessed/ai_image523.png,1,0,0.26136600971221924,0.4603872299194336
student_images_preprocessed/std_image552.png,0,0,2.3841280949454813e-07,0.6382503509521484
student_images_preprocessed/std_image3246.png,0,0,0.007344008423388004,0.46094512939453125
student_images_preprocessed/std_image1894.png,0,0,0.0007912060827948153,0.45740389823913574
student_images_preprocessed/std_image815.png,0,0,0.07276014238595963,0.4590418338775635
student_images_preprocessed/std_image2726.png,0,0,1.6928142940741964e-05,0.46106743812561035
student_images_preprocessed/ai_image866.png,1,0,0.022998539730906487,0.4610452651977539
student_images_preprocessed/std_image3483.png,0,0,0.382320374250412,0.4777998924255371
student_images_preprocessed/ai_image2639.png,1,0,0.00017424035468138754,0.4577059745788574
student_images_preprocessed/std_image3336.png,0,0,0.018403133377432823,0.45697498321533203
student_images_preprocessed/std_image2574.png,0,1,0.7347815036773682,0.4607248306274414
student_images_preprocessed/ai_image863.png,1,1,0.9820917248725891,0.457381010055542
student_images_preprocessed/ai_image2632.png,1,1,0.9062532186508179,0.45823216438293457
student_images_preprocessed/std_image3530.png,0,0,0.0006559995235875249,0.4626924991607666
